File ID,digit_label,participant,intonation
0014162.wav,23,S86,4
0014163.wav,22,S14,2
0014164.wav,14,S57,4
0014165.wav,19,S43,1
0014166.wav,20,S1,2
0014167.wav,10,S176,2
0014168.wav,14,S153,4
0014169.wav,13,S34,2
0014170.wav,4,S92,2
0014171.wav,14,S161,2
0014172.wav,31,S149,2
0014173.wav,22,S88,1
0014174.wav,9,S107,4
0014175.wav,27,S141,2
0014176.wav,29,S123,3
0014177.wav,22,S73,1
0014178.wav,7,S54,3
0014179.wav,12,S35,3
0014180.wav,17,S120,4
0014181.wav,22,S160,2
0014182.wav,15,S135,1
0014183.wav,6,S90,2
0014184.wav,0,S49,1
0014185.wav,28,S66,2
0014186.wav,6,S112,4
0014187.wav,26,S151,4
0014188.wav,18,S39,1
0014189.wav,28,S120,3
0014190.wav,21,S2,2
0014191.wav,14,S106,3
0014192.wav,22,S76,2
0014193.wav,0,S80,2
0014194.wav,26,S163,2
0014195.wav,8,S73,2
0014196.wav,27,S77,2
0014197.wav,1,S174,2
0014198.wav,23,S42,1
0014199.wav,24,S83,2
0014200.wav,8,S153,1
0014201.wav,9,S50,4
0014202.wav,18,S40,3
0014203.wav,0,S156,4
0014204.wav,20,S125,4
0014205.wav,0,S73,2
0014206.wav,14,S23,1
0014207.wav,12,S138,3
0014208.wav,15,S182,1
0014209.wav,7,S130,3
0014210.wav,19,S106,1
0014211.wav,13,S130,1
0014212.wav,22,S71,3
0014213.wav,16,S116,4
0014214.wav,12,S151,4
0014215.wav,0,S21,1
0014216.wav,1,S127,1
0014217.wav,28,S2,3
0014218.wav,25,S158,1
0014219.wav,31,S94,2
0014220.wav,3,S158,1
0014221.wav,19,S61,1
0014222.wav,25,S50,3
0014223.wav,7,S144,3
0014224.wav,6,S38,2
0014225.wav,9,S112,3
0014226.wav,4,S158,2
0014227.wav,28,S88,2
0014228.wav,7,S95,3
0014229.wav,9,S168,2
0014230.wav,5,S58,1
0014231.wav,8,S162,3
0014232.wav,2,S57,1
0014233.wav,1,S29,4
0014234.wav,14,S166,3
0014235.wav,21,S168,3
0014236.wav,29,S147,3
0014237.wav,14,S94,1
0014238.wav,5,S184,2
0014239.wav,8,S53,2
0014240.wav,13,S32,3
0014241.wav,6,S44,3
0014242.wav,21,S136,1
0014243.wav,11,S81,2
0014244.wav,29,S67,4
0014245.wav,29,S73,4
0014246.wav,27,S27,1
0014247.wav,13,S82,2
0014248.wav,18,S101,4
0014249.wav,28,S61,1
0014250.wav,30,S73,3
0014251.wav,31,S74,4
0014252.wav,19,S156,1
0014253.wav,27,S125,1
0014254.wav,3,S73,3
0014255.wav,20,S37,4
0014256.wav,20,S19,3
0014257.wav,18,S165,2
0014258.wav,12,S43,3
0014259.wav,16,S173,1
0014260.wav,20,S29,3
0014261.wav,0,S132,2
0014262.wav,21,S31,4
0014263.wav,14,S37,1
0014264.wav,25,S166,2
0014265.wav,29,S99,1
0014266.wav,7,S86,3
0014267.wav,12,S52,4
0014268.wav,16,S164,3
0014269.wav,25,S82,2
0014270.wav,6,S19,3
0014271.wav,2,S61,3
0014272.wav,21,S40,1
0014273.wav,16,S148,1
0014274.wav,10,S82,2
0014275.wav,4,S16,3
0014276.wav,1,S168,3
0014277.wav,4,S146,3
0014278.wav,0,S164,3
0014279.wav,1,S37,2
0014280.wav,24,S125,4
0014281.wav,17,S67,3
0014282.wav,23,S126,1
0014283.wav,28,S73,2
0014284.wav,19,S83,1
0014285.wav,4,S61,1
0014286.wav,25,S149,3
0014287.wav,17,S49,3
0014288.wav,30,S53,2
0014289.wav,31,S103,1
0014290.wav,7,S93,3
0014291.wav,5,S49,1
0014292.wav,9,S124,1
0014293.wav,6,S129,1
0014294.wav,23,S9,2
0014295.wav,4,S20,2
0014296.wav,24,S120,4
0014297.wav,5,S182,4
0014298.wav,5,S171,3
0014299.wav,11,S101,2
0014300.wav,3,S141,4
0014301.wav,2,S27,4
0014302.wav,25,S89,2
0014303.wav,5,S141,4
0014304.wav,11,S176,1
0014305.wav,30,S161,3
0014306.wav,26,S50,2
0014307.wav,25,S80,4
0014308.wav,26,S51,1
0014309.wav,12,S121,1
0014310.wav,15,S21,2
0014311.wav,5,S147,1
0014312.wav,12,S42,4
0014313.wav,18,S64,2
0014314.wav,7,S146,3
0014315.wav,15,S93,4
0014316.wav,30,S17,2
0014317.wav,11,S171,4
0014318.wav,14,S154,4
0014319.wav,30,S157,3
0014320.wav,0,S146,1
0014321.wav,5,S23,4
0014322.wav,1,S154,4
0014323.wav,27,S38,1
0014324.wav,0,S159,2
0014325.wav,14,S143,2
0014326.wav,23,S136,1
0014327.wav,20,S97,2
0014328.wav,24,S73,4
0014329.wav,10,S163,2
0014330.wav,19,S94,3
0014331.wav,23,S106,1
0014332.wav,26,S95,4
0014333.wav,25,S126,3
0014334.wav,24,S57,4
0014335.wav,20,S143,4
0014336.wav,17,S151,2
0014337.wav,8,S90,3
0014338.wav,14,S35,4
0014339.wav,31,S175,2
0014340.wav,9,S165,4
0014341.wav,0,S178,1
0014342.wav,12,S92,2
0014343.wav,21,S60,3
0014344.wav,22,S110,3
0014345.wav,7,S35,2
0014346.wav,12,S57,3
0014347.wav,30,S165,4
0014348.wav,29,S149,2
0014349.wav,8,S4,4
0014350.wav,7,S8,3
0014351.wav,11,S110,4
0014352.wav,21,S100,4
0014353.wav,20,S168,4
0014354.wav,24,S11,4
0014355.wav,8,S139,4
0014356.wav,2,S7,4
0014357.wav,21,S165,3
0014358.wav,29,S148,1
0014359.wav,9,S58,3
0014360.wav,2,S10,3
0014361.wav,8,S120,3
0014362.wav,6,S34,4
0014363.wav,6,S25,1
0014364.wav,23,S58,2
0014365.wav,7,S139,1
0014366.wav,2,S29,1
0014367.wav,17,S89,1
0014368.wav,20,S144,4
0014369.wav,15,S177,2
0014370.wav,28,S41,1
0014371.wav,19,S73,2
0014372.wav,13,S87,3
0014373.wav,8,S38,3
0014374.wav,22,S24,4
0014375.wav,26,S63,4
0014376.wav,11,S129,3
0014377.wav,1,S110,2
0014378.wav,27,S20,3
0014379.wav,7,S111,2
0014380.wav,1,S63,4
0014381.wav,28,S108,3
0014382.wav,31,S170,2
0014383.wav,0,S143,2
0014384.wav,9,S94,3
0014385.wav,8,S105,4
0014386.wav,29,S37,4
0014387.wav,28,S62,3
0014388.wav,16,S170,4
0014389.wav,16,S114,2
0014390.wav,23,S115,2
0014391.wav,14,S66,3
0014392.wav,17,S31,4
0014393.wav,26,S110,1
0014394.wav,4,S143,4
0014395.wav,17,S95,3
0014396.wav,11,S31,4
0014397.wav,11,S162,3
0014398.wav,9,S34,4
0014399.wav,14,S95,1
0014400.wav,12,S120,1
0014401.wav,14,S182,1
0014402.wav,19,S147,4
0014403.wav,8,S158,1
0014404.wav,30,S117,2
0014405.wav,15,S132,2
0014406.wav,11,S20,2
0014407.wav,13,S100,3
0014408.wav,10,S16,4
0014409.wav,11,S139,3
0014410.wav,10,S87,1
0014411.wav,7,S120,4
0014412.wav,14,S121,1
0014413.wav,14,S129,2
0014414.wav,25,S180,4
0014415.wav,16,S164,2
0014416.wav,3,S130,2
0014417.wav,1,S98,2
0014418.wav,2,S173,1
0014419.wav,20,S72,3
0014420.wav,11,S17,3
0014421.wav,3,S165,2
0014422.wav,17,S49,1
0014423.wav,11,S9,4
0014424.wav,29,S66,3
0014425.wav,4,S16,1
0014426.wav,14,S82,4
0014427.wav,5,S174,2
0014428.wav,31,S158,2
0014429.wav,30,S124,1
0014430.wav,26,S41,4
0014431.wav,2,S150,4
0014432.wav,29,S180,4
0014433.wav,23,S106,3
0014434.wav,10,S129,3
0014435.wav,22,S133,2
0014436.wav,8,S18,3
0014437.wav,21,S147,2
0014438.wav,12,S171,1
0014439.wav,4,S175,2
0014440.wav,28,S5,3
0014441.wav,30,S171,2
0014442.wav,6,S2,3
0014443.wav,5,S53,2
0014444.wav,17,S156,4
0014445.wav,16,S55,2
0014446.wav,29,S47,3
0014447.wav,13,S177,1
0014448.wav,20,S174,2
0014449.wav,12,S113,4
0014450.wav,8,S167,1
0014451.wav,6,S63,3
0014452.wav,25,S153,2
0014453.wav,21,S75,2
0014454.wav,0,S20,2
0014455.wav,9,S179,1
0014456.wav,20,S31,3
0014457.wav,6,S42,3
0014458.wav,9,S11,4
0014459.wav,30,S117,4
0014460.wav,6,S181,4
0014461.wav,23,S67,3
0014462.wav,29,S184,2
0014463.wav,31,S151,3
0014464.wav,1,S66,3
0014465.wav,17,S1,2
0014466.wav,5,S80,3
0014467.wav,3,S40,1
0014468.wav,19,S16,4
0014469.wav,17,S72,2
0014470.wav,19,S146,3
0014471.wav,2,S90,4
0014472.wav,10,S95,4
0014473.wav,3,S63,1
0014474.wav,19,S139,2
0014475.wav,31,S162,4
0014476.wav,17,S54,2
0014477.wav,28,S120,4
0014478.wav,26,S109,3
0014479.wav,0,S94,4
0014480.wav,24,S114,1
0014481.wav,15,S50,2
0014482.wav,6,S61,4
0014483.wav,20,S146,2
0014484.wav,22,S40,1
0014485.wav,9,S37,3
0014486.wav,30,S62,2
0014487.wav,15,S143,2
0014488.wav,0,S81,4
0014489.wav,1,S2,2
0014490.wav,11,S62,2
0014491.wav,15,S156,3
0014492.wav,30,S29,4
0014493.wav,11,S14,2
0014494.wav,21,S130,1
0014495.wav,23,S160,1
0014496.wav,17,S75,4
0014497.wav,25,S74,4
0014498.wav,10,S52,3
0014499.wav,25,S15,1
0014500.wav,4,S84,3
0014501.wav,4,S85,1
0014502.wav,30,S90,1
0014503.wav,12,S7,2
0014504.wav,23,S162,4
0014505.wav,2,S77,2
0014506.wav,19,S74,4
0014507.wav,23,S47,1
0014508.wav,1,S41,2
0014509.wav,20,S40,4
0014510.wav,25,S87,3
0014511.wav,7,S101,4
0014512.wav,25,S151,2
0014513.wav,27,S30,2
0014514.wav,22,S67,1
0014515.wav,16,S42,4
0014516.wav,14,S103,3
0014517.wav,0,S123,2
0014518.wav,28,S144,3
0014519.wav,14,S170,3
0014520.wav,21,S61,3
0014521.wav,9,S151,2
0014522.wav,22,S3,2
0014523.wav,28,S30,3
0014524.wav,4,S30,2
0014525.wav,29,S126,4
0014526.wav,25,S2,1
0014527.wav,8,S9,2
0014528.wav,28,S116,2
0014529.wav,18,S56,2
0014530.wav,15,S139,1
0014531.wav,11,S10,4
0014532.wav,24,S4,3
0014533.wav,17,S110,1
0014534.wav,25,S2,2
0014535.wav,17,S120,2
0014536.wav,25,S78,3
0014537.wav,13,S183,1
0014538.wav,28,S89,3
0014539.wav,22,S158,4
0014540.wav,1,S31,4
0014541.wav,21,S52,1
0014542.wav,1,S158,2
0014543.wav,14,S59,2
0014544.wav,26,S30,4
0014545.wav,18,S68,3
0014546.wav,12,S1,4
0014547.wav,28,S80,3
0014548.wav,3,S25,3
0014549.wav,10,S44,1
0014550.wav,26,S154,2
0014551.wav,20,S166,1
0014552.wav,29,S94,2
0014553.wav,31,S164,3
0014554.wav,7,S172,4
0014555.wav,1,S80,1
0014556.wav,7,S44,3
0014557.wav,14,S12,3
0014558.wav,4,S144,3
0014559.wav,26,S129,1
0014560.wav,3,S148,3
0014561.wav,7,S165,3
0014562.wav,19,S48,4
0014563.wav,20,S142,2
0014564.wav,6,S136,4
0014565.wav,27,S164,2
0014566.wav,30,S96,3
0014567.wav,31,S37,4
0014568.wav,1,S138,2
0014569.wav,28,S68,1
0014570.wav,20,S52,3
0014571.wav,6,S150,1
0014572.wav,7,S39,1
0014573.wav,16,S77,1
0014574.wav,2,S31,4
0014575.wav,19,S70,1
0014576.wav,29,S3,2
0014577.wav,13,S139,2
0014578.wav,0,S54,1
0014579.wav,17,S93,2
0014580.wav,3,S8,2
0014581.wav,23,S133,4
0014582.wav,21,S96,4
0014583.wav,7,S123,3
0014584.wav,17,S13,1
0014585.wav,8,S129,3
0014586.wav,7,S39,1
0014587.wav,24,S67,3
0014588.wav,13,S18,2
0014589.wav,27,S109,3
0014590.wav,2,S23,3
0014591.wav,1,S79,1
0014592.wav,22,S127,2
0014593.wav,2,S88,3
0014594.wav,11,S90,4
0014595.wav,29,S109,4
0014596.wav,31,S120,2
0014597.wav,28,S47,1
0014598.wav,27,S157,2
0014599.wav,10,S82,1
0014600.wav,30,S10,2
0014601.wav,6,S58,1
0014602.wav,24,S41,4
0014603.wav,28,S90,2
0014604.wav,8,S69,1
0014605.wav,30,S143,3
0014606.wav,1,S105,2
0014607.wav,15,S175,3
0014608.wav,21,S170,4
0014609.wav,6,S57,2
0014610.wav,21,S10,2
0014611.wav,4,S105,3
0014612.wav,8,S2,2
0014613.wav,9,S9,2
0014614.wav,26,S31,2
0014615.wav,27,S35,3
0014616.wav,1,S51,3
0014617.wav,8,S141,3
0014618.wav,5,S159,2
0014619.wav,18,S52,4
0014620.wav,25,S86,4
0014621.wav,1,S138,1
0014622.wav,18,S47,3
0014623.wav,10,S154,2
0014624.wav,24,S24,1
0014625.wav,16,S67,3
0014626.wav,4,S174,2
0014627.wav,7,S93,2
0014628.wav,28,S116,4
0014629.wav,1,S139,3
0014630.wav,22,S142,1
0014631.wav,26,S38,1
0014632.wav,13,S152,2
0014633.wav,20,S123,4
0014634.wav,21,S45,2
0014635.wav,19,S47,1
0014636.wav,5,S94,1
0014637.wav,2,S168,1
0014638.wav,28,S170,2
0014639.wav,31,S157,1
0014640.wav,7,S32,1
0014641.wav,0,S52,4
0014642.wav,1,S57,2
0014643.wav,19,S144,1
0014644.wav,27,S94,2
0014645.wav,1,S81,2
0014646.wav,31,S10,2
0014647.wav,26,S92,3
0014648.wav,15,S26,4
0014649.wav,12,S61,4
0014650.wav,9,S101,3
0014651.wav,3,S162,3
0014652.wav,20,S124,4
0014653.wav,7,S70,2
0014654.wav,1,S9,3
0014655.wav,26,S86,1
0014656.wav,7,S9,1
0014657.wav,0,S115,1
0014658.wav,30,S100,4
0014659.wav,11,S139,4
0014660.wav,19,S8,4
0014661.wav,28,S46,2
0014662.wav,24,S153,1
0014663.wav,12,S94,4
0014664.wav,18,S54,2
0014665.wav,0,S93,1
0014666.wav,28,S120,1
0014667.wav,4,S120,2
0014668.wav,3,S19,2
0014669.wav,20,S151,4
0014670.wav,23,S38,3
0014671.wav,28,S18,4
0014672.wav,13,S160,2
0014673.wav,5,S116,2
0014674.wav,15,S138,1
0014675.wav,29,S151,1
0014676.wav,31,S119,2
0014677.wav,15,S25,1
0014678.wav,9,S41,4
0014679.wav,8,S116,2
0014680.wav,20,S102,3
0014681.wav,4,S171,4
0014682.wav,28,S121,2
0014683.wav,4,S79,3
0014684.wav,29,S37,1
0014685.wav,2,S43,4
0014686.wav,14,S2,4
0014687.wav,10,S130,1
0014688.wav,26,S99,4
0014689.wav,19,S170,1
0014690.wav,13,S170,4
0014691.wav,4,S169,3
0014692.wav,14,S93,3
0014693.wav,29,S53,3
0014694.wav,24,S66,1
0014695.wav,26,S119,4
0014696.wav,19,S76,3
0014697.wav,23,S140,3
0014698.wav,15,S8,1
0014699.wav,2,S56,1
0014700.wav,4,S78,1
0014701.wav,22,S157,1
0014702.wav,1,S118,2
0014703.wav,2,S123,1
0014704.wav,5,S32,1
0014705.wav,9,S138,3
0014706.wav,23,S99,2
0014707.wav,17,S116,1
0014708.wav,13,S50,1
0014709.wav,22,S73,3
0014710.wav,12,S33,3
0014711.wav,31,S130,1
0014712.wav,23,S20,3
0014713.wav,16,S100,3
0014714.wav,17,S111,4
0014715.wav,15,S152,4
0014716.wav,11,S1,3
0014717.wav,6,S121,2
0014718.wav,31,S165,1
0014719.wav,4,S156,3
0014720.wav,31,S52,1
0014721.wav,18,S128,3
0014722.wav,31,S106,2
0014723.wav,9,S63,1
0014724.wav,1,S103,4
0014725.wav,20,S103,4
0014726.wav,6,S73,4
0014727.wav,2,S61,4
0014728.wav,27,S179,1
0014729.wav,18,S117,3
0014730.wav,17,S171,4
0014731.wav,10,S119,4
0014732.wav,17,S24,4
0014733.wav,28,S158,2
0014734.wav,2,S136,1
0014735.wav,24,S3,3
0014736.wav,30,S171,3
0014737.wav,20,S116,4
0014738.wav,28,S94,2
0014739.wav,27,S117,2
0014740.wav,3,S113,2
0014741.wav,31,S73,2
0014742.wav,1,S72,4
0014743.wav,10,S38,3
0014744.wav,3,S99,1
0014745.wav,21,S135,2
0014746.wav,15,S50,3
0014747.wav,18,S111,3
0014748.wav,1,S5,3
0014749.wav,24,S182,4
0014750.wav,23,S116,2
0014751.wav,18,S35,2
0014752.wav,17,S20,1
0014753.wav,25,S74,4
0014754.wav,0,S72,3
0014755.wav,31,S100,3
0014756.wav,19,S86,1
0014757.wav,30,S31,2
0014758.wav,9,S19,4
0014759.wav,20,S82,3
0014760.wav,7,S74,3
0014761.wav,18,S43,3
0014762.wav,31,S15,3
0014763.wav,4,S129,4
0014764.wav,15,S166,2
0014765.wav,26,S94,4
0014766.wav,8,S160,4
0014767.wav,6,S88,4
0014768.wav,7,S13,2
0014769.wav,21,S27,1
0014770.wav,19,S106,4
0014771.wav,21,S31,1
0014772.wav,22,S80,1
0014773.wav,13,S37,2
0014774.wav,17,S152,2
0014775.wav,0,S96,1
0014776.wav,16,S120,2
0014777.wav,23,S5,2
0014778.wav,5,S100,3
0014779.wav,30,S19,2
0014780.wav,0,S62,2
0014781.wav,14,S166,2
0014782.wav,4,S112,3
0014783.wav,22,S5,2
0014784.wav,17,S99,4
0014785.wav,20,S40,1
0014786.wav,16,S27,3
0014787.wav,0,S137,3
0014788.wav,27,S85,2
0014789.wav,7,S100,4
0014790.wav,14,S23,1
0014791.wav,21,S177,1
0014792.wav,26,S136,3
0014793.wav,24,S73,4
0014794.wav,9,S97,3
0014795.wav,13,S10,2
0014796.wav,19,S95,4
0014797.wav,4,S18,2
0014798.wav,3,S72,1
0014799.wav,13,S143,3
0014800.wav,30,S160,2
0014801.wav,24,S161,4
0014802.wav,11,S104,3
0014803.wav,13,S124,2
0014804.wav,10,S22,2
0014805.wav,13,S138,2
0014806.wav,27,S72,1
0014807.wav,21,S54,3
0014808.wav,27,S1,2
0014809.wav,25,S111,3
0014810.wav,18,S55,4
0014811.wav,13,S60,4
0014812.wav,28,S171,3
0014813.wav,0,S119,4
0014814.wav,27,S5,3
0014815.wav,11,S27,1
0014816.wav,19,S13,1
0014817.wav,7,S32,4
0014818.wav,0,S127,3
0014819.wav,8,S157,2
0014820.wav,2,S30,2
0014821.wav,29,S183,3
0014822.wav,16,S43,3
0014823.wav,7,S178,3
0014824.wav,1,S138,2
0014825.wav,24,S43,4
0014826.wav,29,S169,3
0014827.wav,24,S29,4
0014828.wav,24,S123,2
0014829.wav,22,S121,2
0014830.wav,24,S17,1
0014831.wav,22,S49,4
0014832.wav,9,S37,2
0014833.wav,28,S130,2
0014834.wav,4,S172,3
0014835.wav,26,S65,4
0014836.wav,8,S124,3
0014837.wav,15,S47,4
0014838.wav,1,S162,4
0014839.wav,7,S133,2
0014840.wav,29,S62,1
0014841.wav,16,S16,1
0014842.wav,16,S184,3
0014843.wav,20,S39,4
0014844.wav,11,S20,1
0014845.wav,26,S20,1
0014846.wav,14,S103,2
0014847.wav,5,S2,2
0014848.wav,18,S11,4
0014849.wav,23,S129,4
0014850.wav,17,S49,3
0014851.wav,11,S138,3
0014852.wav,30,S165,2
0014853.wav,22,S61,3
0014854.wav,5,S115,3
0014855.wav,3,S11,1
0014856.wav,15,S16,1
0014857.wav,30,S119,4
0014858.wav,4,S110,2
0014859.wav,16,S81,1
0014860.wav,8,S37,1
0014861.wav,30,S83,2
0014862.wav,19,S142,3
0014863.wav,31,S133,3
0014864.wav,31,S61,1
0014865.wav,16,S176,1
0014866.wav,22,S174,4
0014867.wav,10,S43,4
0014868.wav,30,S101,2
0014869.wav,27,S70,2
0014870.wav,19,S156,3
0014871.wav,8,S47,2
0014872.wav,2,S157,3
0014873.wav,3,S64,2
0014874.wav,2,S95,1
0014875.wav,23,S59,1
0014876.wav,22,S129,1
0014877.wav,7,S109,1
0014878.wav,13,S78,1
0014879.wav,14,S72,2
0014880.wav,3,S85,3
0014881.wav,27,S96,2
0014882.wav,12,S108,3
0014883.wav,15,S31,4
0014884.wav,5,S35,3
0014885.wav,22,S62,4
0014886.wav,7,S152,4
0014887.wav,7,S76,1
0014888.wav,23,S107,2
0014889.wav,10,S166,1
0014890.wav,5,S129,3
0014891.wav,30,S61,4
0014892.wav,5,S120,1
0014893.wav,13,S15,2
0014894.wav,2,S24,3
0014895.wav,15,S182,4
0014896.wav,9,S171,2
0014897.wav,26,S123,3
0014898.wav,8,S64,2
0014899.wav,21,S7,3
0014900.wav,15,S55,1
0014901.wav,23,S178,1
0014902.wav,24,S62,4
0014903.wav,6,S7,2
0014904.wav,15,S54,2
0014905.wav,26,S53,1
0014906.wav,11,S15,3
0014907.wav,15,S120,4
0014908.wav,11,S61,4
0014909.wav,20,S37,2
0014910.wav,10,S31,4
0014911.wav,9,S166,1
0014912.wav,22,S71,1
0014913.wav,17,S31,3
0014914.wav,9,S108,2
0014915.wav,1,S25,4
0014916.wav,2,S84,3
0014917.wav,29,S127,2
0014918.wav,3,S78,3
0014919.wav,28,S12,2
0014920.wav,19,S143,1
0014921.wav,24,S163,2
0014922.wav,26,S29,3
0014923.wav,0,S25,2
0014924.wav,1,S4,4
0014925.wav,20,S104,1
0014926.wav,23,S113,2
0014927.wav,2,S150,1
0014928.wav,22,S23,4
0014929.wav,10,S10,2
0014930.wav,19,S38,2
0014931.wav,5,S150,2
0014932.wav,22,S125,1
0014933.wav,14,S13,4
0014934.wav,25,S66,4
0014935.wav,3,S154,3
0014936.wav,21,S12,1
0014937.wav,5,S74,2
0014938.wav,6,S2,4
0014939.wav,19,S103,2
0014940.wav,23,S32,1
0014941.wav,19,S140,2
0014942.wav,12,S168,2
0014943.wav,5,S155,2
0014944.wav,0,S60,2
0014945.wav,19,S37,1
0014946.wav,18,S27,2
0014947.wav,12,S85,3
0014948.wav,24,S145,4
0014949.wav,21,S5,1
0014950.wav,10,S82,3
0014951.wav,5,S36,4
0014952.wav,8,S182,1
0014953.wav,31,S97,1
0014954.wav,22,S184,2
0014955.wav,7,S50,4
0014956.wav,23,S84,3
0014957.wav,12,S83,1
0014958.wav,0,S27,1
0014959.wav,26,S61,2
0014960.wav,10,S3,4
0014961.wav,6,S136,2
0014962.wav,26,S117,2
0014963.wav,3,S10,2
0014964.wav,16,S41,2
0014965.wav,13,S21,1
0014966.wav,11,S141,3
0014967.wav,18,S61,3
0014968.wav,17,S91,1
0014969.wav,7,S16,1
0014970.wav,31,S19,3
0014971.wav,4,S156,4
0014972.wav,22,S136,1
0014973.wav,26,S180,4
0014974.wav,0,S145,3
0014975.wav,16,S133,3
0014976.wav,16,S183,1
0014977.wav,0,S4,4
0014978.wav,30,S18,2
0014979.wav,19,S24,4
0014980.wav,9,S128,1
0014981.wav,21,S62,2
0014982.wav,3,S93,4
0014983.wav,12,S68,3
0014984.wav,11,S83,4
0014985.wav,6,S46,4
0014986.wav,14,S60,3
0014987.wav,10,S149,2
0014988.wav,24,S15,4
0014989.wav,21,S6,1
0014990.wav,15,S32,1
0014991.wav,14,S146,4
0014992.wav,30,S100,4
0014993.wav,27,S33,3
0014994.wav,2,S88,4
0014995.wav,15,S124,4
0014996.wav,13,S72,4
0014997.wav,8,S168,2
0014998.wav,29,S106,3
0014999.wav,28,S50,1
0015000.wav,25,S44,4
0015001.wav,15,S23,2
0015002.wav,9,S93,4
0015003.wav,24,S167,2
0015004.wav,16,S167,4
0015005.wav,1,S95,4
0015006.wav,3,S83,1
0015007.wav,22,S116,4
0015008.wav,2,S142,3
0015009.wav,1,S23,2
0015010.wav,11,S66,3
0015011.wav,4,S80,1
0015012.wav,12,S60,3
0015013.wav,25,S100,4
0015014.wav,26,S106,4
0015015.wav,18,S129,1
0015016.wav,21,S154,2
0015017.wav,16,S1,4
0015018.wav,1,S23,4
0015019.wav,11,S120,2
0015020.wav,3,S13,4
0015021.wav,14,S5,2
0015022.wav,1,S54,3
0015023.wav,29,S96,3
0015024.wav,11,S164,3
0015025.wav,24,S56,2
0015026.wav,24,S83,1
0015027.wav,20,S49,2
0015028.wav,12,S162,4
0015029.wav,21,S50,4
0015030.wav,21,S138,2
0015031.wav,31,S141,2
0015032.wav,15,S54,3
0015033.wav,8,S175,1
0015034.wav,22,S112,1
0015035.wav,20,S94,2
0015036.wav,4,S80,2
0015037.wav,5,S154,1
0015038.wav,1,S163,4
0015039.wav,12,S18,2
0015040.wav,7,S157,2
0015041.wav,20,S158,3
0015042.wav,17,S142,4
0015043.wav,25,S111,3
0015044.wav,27,S150,3
0015045.wav,22,S140,4
0015046.wav,17,S40,1
0015047.wav,19,S92,3
0015048.wav,22,S171,2
0015049.wav,4,S93,1
0015050.wav,7,S19,2
0015051.wav,20,S111,3
0015052.wav,24,S47,2
0015053.wav,12,S85,3
0015054.wav,18,S158,3
0015055.wav,13,S41,2
0015056.wav,23,S169,2
0015057.wav,15,S139,4
0015058.wav,26,S52,2
0015059.wav,18,S130,3
0015060.wav,11,S140,1
0015061.wav,20,S25,2
0015062.wav,11,S45,4
0015063.wav,24,S93,1
0015064.wav,14,S49,1
0015065.wav,18,S133,2
0015066.wav,28,S61,4
0015067.wav,0,S67,1
0015068.wav,17,S144,2
0015069.wav,16,S162,1
0015070.wav,24,S115,2
0015071.wav,22,S14,1
0015072.wav,28,S80,1
0015073.wav,24,S150,3
0015074.wav,24,S74,4
0015075.wav,29,S19,1
0015076.wav,7,S78,1
0015077.wav,6,S31,3
0015078.wav,18,S65,3
0015079.wav,12,S172,2
0015080.wav,4,S152,1
0015081.wav,0,S124,4
0015082.wav,30,S5,4
0015083.wav,26,S183,2
0015084.wav,22,S9,2
0015085.wav,27,S73,3
0015086.wav,31,S32,4
0015087.wav,17,S102,3
0015088.wav,9,S110,1
0015089.wav,11,S49,3
0015090.wav,27,S91,1
0015091.wav,10,S12,1
0015092.wav,14,S102,3
0015093.wav,4,S31,3
0015094.wav,19,S138,1
0015095.wav,26,S37,3
0015096.wav,29,S171,4
0015097.wav,17,S35,1
0015098.wav,29,S177,2
0015099.wav,29,S110,4
0015100.wav,25,S45,3
0015101.wav,7,S41,1
0015102.wav,9,S99,4
0015103.wav,24,S74,3
0015104.wav,14,S138,2
0015105.wav,10,S73,2
0015106.wav,16,S65,4
0015107.wav,4,S50,3
0015108.wav,18,S152,4
0015109.wav,7,S32,3
0015110.wav,29,S81,1
0015111.wav,17,S128,3
0015112.wav,14,S126,4
0015113.wav,12,S114,1
0015114.wav,6,S85,1
0015115.wav,9,S14,1
0015116.wav,6,S96,4
0015117.wav,6,S69,3
0015118.wav,13,S6,4
0015119.wav,3,S67,4
0015120.wav,14,S69,1
0015121.wav,3,S44,2
0015122.wav,6,S86,2
0015123.wav,0,S121,3
0015124.wav,14,S87,1
0015125.wav,29,S100,4
0015126.wav,30,S47,3
0015127.wav,11,S35,2
0015128.wav,7,S87,1
0015129.wav,24,S144,2
0015130.wav,0,S9,3
0015131.wav,16,S8,2
0015132.wav,5,S156,1
0015133.wav,23,S2,2
0015134.wav,20,S95,4
0015135.wav,23,S136,4
0015136.wav,11,S58,1
0015137.wav,20,S178,3
0015138.wav,16,S13,2
0015139.wav,22,S130,3
0015140.wav,1,S15,4
0015141.wav,27,S102,2
0015142.wav,24,S171,2
0015143.wav,14,S46,3
0015144.wav,6,S116,1
0015145.wav,0,S60,1
0015146.wav,29,S166,3
0015147.wav,31,S122,3
0015148.wav,11,S155,4
0015149.wav,30,S146,3
0015150.wav,20,S99,2
0015151.wav,21,S30,4
0015152.wav,26,S51,2
0015153.wav,5,S47,1
0015154.wav,10,S86,2
0015155.wav,0,S34,2
0015156.wav,14,S113,4
0015157.wav,10,S54,1
0015158.wav,22,S89,2
0015159.wav,19,S59,3
