File ID,digit_label,participant,intonation
0006005.wav,7,S117,2
0006006.wav,4,S22,4
0006007.wav,17,S181,2
0006008.wav,0,S89,2
0006009.wav,14,S160,1
0006010.wav,40,S169,2
0006011.wav,6,S94,1
0006012.wav,3,S170,2
0006013.wav,4,S30,3
0006014.wav,8,S73,4
0006015.wav,5,S183,1
0006016.wav,10,S61,4
0006017.wav,14,S92,3
0006018.wav,19,S10,2
0006019.wav,2,S184,3
0006020.wav,19,S45,3
0006021.wav,1,S34,4
0006022.wav,1000000000,S2,1
0006023.wav,100,S92,3
0006024.wav,20,S146,3
0006025.wav,1000,S74,3
0006026.wav,11,S81,3
0006027.wav,13,S167,1
0006028.wav,90,S164,2
0006029.wav,1000000000,S47,2
0006030.wav,7,S27,2
0006031.wav,60,S80,4
0006032.wav,18,S184,1
0006033.wav,100,S18,4
0006034.wav,100,S127,4
0006035.wav,16,S180,4
0006036.wav,1,S23,1
0006037.wav,10,S72,4
0006038.wav,6,S142,4
0006039.wav,50,S123,4
0006040.wav,11,S27,3
0006041.wav,0,S114,3
0006042.wav,18,S170,3
0006043.wav,18,S150,1
0006044.wav,6,S53,4
0006045.wav,7,S128,1
0006046.wav,1,S4,2
0006047.wav,90,S52,3
0006048.wav,40,S107,3
0006049.wav,1,S170,4
0006050.wav,1,S123,2
0006051.wav,16,S38,3
0006052.wav,40,S143,3
0006053.wav,1000,S41,3
0006054.wav,0,S137,4
0006055.wav,80,S15,2
0006056.wav,5,S154,4
0006057.wav,5,S54,4
0006058.wav,1000000,S129,4
0006059.wav,14,S146,1
0006060.wav,3,S36,1
0006061.wav,1,S109,3
0006062.wav,18,S178,4
0006063.wav,30,S182,4
0006064.wav,1000000000,S106,4
0006065.wav,40,S109,4
0006066.wav,60,S6,4
0006067.wav,0,S25,3
0006068.wav,13,S95,4
0006069.wav,5,S93,4
0006070.wav,16,S162,4
0006071.wav,1000000000,S184,1
0006072.wav,2,S83,2
0006073.wav,20,S171,3
0006074.wav,1000000,S54,1
0006075.wav,90,S51,1
0006076.wav,1000000,S9,4
0006077.wav,11,S74,4
0006078.wav,40,S64,2
0006079.wav,10,S170,2
0006080.wav,6,S51,3
0006081.wav,8,S85,3
0006082.wav,12,S7,3
0006083.wav,4,S94,1
0006084.wav,1,S41,4
0006085.wav,1,S90,1
0006086.wav,3,S61,3
0006087.wav,1000000,S6,4
0006088.wav,70,S76,2
0006089.wav,100,S38,2
0006090.wav,12,S175,3
0006091.wav,3,S84,3
0006092.wav,3,S106,3
0006093.wav,11,S166,4
0006094.wav,2,S52,4
0006095.wav,1,S97,2
0006096.wav,4,S136,4
0006097.wav,6,S155,4
0006098.wav,30,S73,4
0006099.wav,8,S23,2
0006100.wav,60,S98,2
0006101.wav,40,S128,2
0006102.wav,19,S50,2
0006103.wav,1000000000,S35,4
0006104.wav,13,S152,1
0006105.wav,13,S101,4
0006106.wav,50,S106,1
0006107.wav,5,S180,4
0006108.wav,6,S81,4
0006109.wav,5,S110,4
0006110.wav,1000000000,S123,2
0006111.wav,17,S158,4
0006112.wav,18,S43,3
0006113.wav,7,S47,3
0006114.wav,17,S96,1
0006115.wav,13,S130,1
0006116.wav,1,S49,2
0006117.wav,1,S111,2
0006118.wav,6,S24,4
0006119.wav,12,S155,1
0006120.wav,1000000000,S106,1
0006121.wav,17,S41,3
0006122.wav,7,S61,3
0006123.wav,4,S115,1
0006124.wav,3,S99,2
0006125.wav,1000,S73,3
0006126.wav,50,S96,4
0006127.wav,4,S15,3
0006128.wav,2,S9,1
0006129.wav,80,S141,3
0006130.wav,4,S140,3
0006131.wav,17,S154,2
0006132.wav,2,S128,3
0006133.wav,12,S166,4
0006134.wav,0,S32,1
0006135.wav,10,S179,4
0006136.wav,5,S28,1
0006137.wav,3,S83,3
0006138.wav,30,S179,3
0006139.wav,1000,S55,3
0006140.wav,30,S136,3
0006141.wav,11,S163,2
0006142.wav,30,S95,3
0006143.wav,0,S28,2
0006144.wav,19,S28,1
0006145.wav,1000000000,S46,4
0006146.wav,10,S145,2
0006147.wav,19,S82,4
0006148.wav,15,S72,2
0006149.wav,2,S75,4
0006150.wav,1000000,S1,4
0006151.wav,0,S115,3
0006152.wav,12,S133,2
0006153.wav,1000000000,S130,2
0006154.wav,60,S44,3
0006155.wav,2,S4,1
0006156.wav,10,S109,4
0006157.wav,1,S2,1
0006158.wav,18,S77,1
0006159.wav,50,S17,2
0006160.wav,9,S24,4
0006161.wav,40,S67,4
0006162.wav,60,S161,2
0006163.wav,8,S181,2
0006164.wav,0,S9,1
0006165.wav,19,S171,3
0006166.wav,5,S5,2
0006167.wav,16,S149,1
0006168.wav,18,S156,1
0006169.wav,3,S73,1
0006170.wav,6,S179,4
0006171.wav,1000000000,S96,4
0006172.wav,1,S45,3
0006173.wav,4,S105,4
0006174.wav,17,S154,3
0006175.wav,30,S80,4
0006176.wav,16,S62,4
0006177.wav,13,S178,3
0006178.wav,3,S13,1
0006179.wav,40,S59,4
0006180.wav,50,S175,2
0006181.wav,1000000,S15,3
0006182.wav,7,S92,4
0006183.wav,5,S80,1
0006184.wav,70,S176,3
0006185.wav,100,S43,2
0006186.wav,3,S61,1
0006187.wav,70,S8,1
0006188.wav,19,S184,2
0006189.wav,11,S144,3
0006190.wav,1,S93,4
0006191.wav,7,S107,3
0006192.wav,14,S81,1
0006193.wav,1000000000,S126,4
0006194.wav,5,S7,2
0006195.wav,11,S168,3
0006196.wav,3,S54,3
0006197.wav,2,S152,3
0006198.wav,7,S38,3
0006199.wav,8,S25,4
0006200.wav,8,S182,2
0006201.wav,10,S12,2
0006202.wav,20,S32,1
0006203.wav,2,S179,4
0006204.wav,18,S171,4
0006205.wav,19,S112,1
0006206.wav,60,S162,3
0006207.wav,15,S61,4
0006208.wav,17,S101,2
0006209.wav,3,S125,3
0006210.wav,14,S43,3
0006211.wav,5,S44,3
0006212.wav,14,S158,2
0006213.wav,13,S9,3
0006214.wav,30,S35,4
0006215.wav,70,S81,2
0006216.wav,1000,S162,1
0006217.wav,14,S50,2
0006218.wav,5,S127,1
0006219.wav,8,S10,4
0006220.wav,3,S175,2
0006221.wav,50,S113,4
0006222.wav,100,S156,1
0006223.wav,2,S141,1
0006224.wav,18,S109,2
0006225.wav,1,S96,1
0006226.wav,6,S58,3
0006227.wav,7,S104,2
0006228.wav,9,S94,1
0006229.wav,60,S7,3
0006230.wav,20,S182,3
0006231.wav,20,S112,1
0006232.wav,70,S99,2
0006233.wav,3,S23,1
0006234.wav,1000000,S130,1
0006235.wav,2,S44,4
0006236.wav,50,S134,1
0006237.wav,90,S111,3
0006238.wav,3,S179,3
0006239.wav,8,S38,2
0006240.wav,1000000,S95,4
0006241.wav,70,S81,1
0006242.wav,3,S60,3
0006243.wav,1000000000,S51,1
0006244.wav,30,S178,3
0006245.wav,50,S40,3
0006246.wav,1000,S73,2
0006247.wav,13,S80,1
0006248.wav,1000000,S170,3
0006249.wav,6,S81,2
0006250.wav,7,S63,2
0006251.wav,80,S99,4
0006252.wav,90,S12,1
0006253.wav,1000000000,S184,2
0006254.wav,13,S38,3
0006255.wav,20,S16,2
0006256.wav,10,S45,4
0006257.wav,7,S172,1
0006258.wav,4,S134,1
0006259.wav,12,S143,2
0006260.wav,90,S148,1
0006261.wav,13,S12,4
0006262.wav,6,S30,4
0006263.wav,40,S47,4
0006264.wav,8,S24,3
0006265.wav,50,S31,3
0006266.wav,9,S23,4
0006267.wav,20,S60,1
0006268.wav,60,S49,2
0006269.wav,6,S139,1
0006270.wav,30,S66,2
0006271.wav,30,S50,1
0006272.wav,9,S11,3
0006273.wav,1000000,S89,2
0006274.wav,6,S110,3
0006275.wav,7,S146,4
0006276.wav,40,S61,2
0006277.wav,80,S169,2
0006278.wav,19,S89,1
0006279.wav,1000,S161,2
0006280.wav,1000000,S132,2
0006281.wav,40,S129,4
0006282.wav,9,S37,1
0006283.wav,16,S140,2
0006284.wav,30,S44,4
0006285.wav,100,S2,2
0006286.wav,17,S120,3
0006287.wav,1000,S41,4
0006288.wav,8,S68,2
0006289.wav,17,S40,1
0006290.wav,18,S154,2
0006291.wav,17,S129,3
0006292.wav,17,S7,4
0006293.wav,80,S69,1
0006294.wav,4,S147,4
0006295.wav,40,S106,3
0006296.wav,1000000000,S121,1
0006297.wav,90,S42,1
0006298.wav,80,S113,4
0006299.wav,15,S111,4
0006300.wav,15,S33,1
0006301.wav,3,S154,4
0006302.wav,5,S114,3
0006303.wav,0,S82,2
0006304.wav,30,S32,1
0006305.wav,100,S19,1
0006306.wav,30,S78,4
0006307.wav,13,S22,3
0006308.wav,40,S146,4
0006309.wav,1000000000,S85,3
0006310.wav,2,S115,1
0006311.wav,3,S136,3
0006312.wav,2,S184,2
0006313.wav,19,S126,3
0006314.wav,16,S123,2
0006315.wav,5,S170,3
0006316.wav,100,S172,2
0006317.wav,10,S142,2
0006318.wav,90,S101,3
0006319.wav,50,S6,4
0006320.wav,1,S12,1
0006321.wav,0,S91,3
0006322.wav,7,S56,1
0006323.wav,9,S18,2
0006324.wav,7,S149,2
0006325.wav,20,S86,1
0006326.wav,20,S117,2
0006327.wav,10,S112,3
0006328.wav,90,S171,3
0006329.wav,30,S25,3
0006330.wav,1000,S23,2
0006331.wav,11,S183,1
0006332.wav,2,S141,2
0006333.wav,14,S59,1
0006334.wav,11,S165,1
0006335.wav,0,S12,3
0006336.wav,1,S23,3
0006337.wav,50,S140,4
0006338.wav,11,S63,4
0006339.wav,1000,S116,1
0006340.wav,1000,S82,4
0006341.wav,18,S93,4
0006342.wav,0,S125,4
0006343.wav,40,S66,1
0006344.wav,7,S29,3
0006345.wav,80,S147,3
0006346.wav,3,S178,2
0006347.wav,8,S112,1
0006348.wav,0,S181,1
0006349.wav,20,S83,3
0006350.wav,1,S136,3
0006351.wav,2,S147,4
0006352.wav,15,S146,3
0006353.wav,7,S50,2
0006354.wav,9,S2,4
0006355.wav,1000000000,S109,3
0006356.wav,1,S151,3
0006357.wav,0,S72,2
0006358.wav,2,S113,2
0006359.wav,100,S85,1
0006360.wav,14,S63,1
0006361.wav,0,S24,1
0006362.wav,13,S84,2
0006363.wav,19,S24,3
0006364.wav,10,S101,4
0006365.wav,3,S124,3
0006366.wav,18,S139,1
0006367.wav,14,S133,1
0006368.wav,1000000,S117,2
0006369.wav,9,S81,1
0006370.wav,10,S126,1
0006371.wav,50,S11,4
0006372.wav,16,S66,1
0006373.wav,90,S46,4
0006374.wav,90,S34,2
0006375.wav,14,S167,4
0006376.wav,11,S29,1
0006377.wav,13,S99,2
0006378.wav,1000,S41,1
0006379.wav,50,S71,3
0006380.wav,9,S25,1
0006381.wav,7,S183,1
0006382.wav,30,S85,3
0006383.wav,6,S131,1
0006384.wav,30,S46,4
0006385.wav,50,S77,1
0006386.wav,6,S81,1
0006387.wav,13,S89,2
0006388.wav,17,S46,4
0006389.wav,90,S117,3
0006390.wav,100,S113,4
0006391.wav,20,S24,3
0006392.wav,14,S49,3
0006393.wav,0,S75,4
0006394.wav,14,S21,2
0006395.wav,3,S161,3
0006396.wav,9,S101,4
0006397.wav,14,S181,1
0006398.wav,40,S3,4
0006399.wav,14,S67,1
0006400.wav,8,S29,3
0006401.wav,100,S58,2
0006402.wav,19,S81,2
0006403.wav,7,S90,2
0006404.wav,5,S168,1
0006405.wav,18,S75,2
0006406.wav,15,S26,2
0006407.wav,30,S91,1
0006408.wav,30,S167,3
0006409.wav,100,S30,3
0006410.wav,16,S139,4
0006411.wav,7,S69,1
0006412.wav,16,S1,1
0006413.wav,60,S122,1
0006414.wav,30,S59,2
0006415.wav,5,S117,3
0006416.wav,20,S119,4
0006417.wav,3,S116,2
0006418.wav,1000000000,S72,3
0006419.wav,5,S156,4
0006420.wav,1000000000,S63,2
0006421.wav,7,S89,4
0006422.wav,50,S152,3
0006423.wav,1000,S55,2
0006424.wav,3,S22,2
0006425.wav,100,S46,1
0006426.wav,8,S140,3
0006427.wav,6,S43,4
0006428.wav,19,S141,2
0006429.wav,40,S108,1
0006430.wav,14,S23,2
0006431.wav,0,S66,3
0006432.wav,18,S78,1
0006433.wav,20,S54,4
0006434.wav,12,S161,3
0006435.wav,11,S65,4
0006436.wav,3,S83,2
0006437.wav,100,S110,1
0006438.wav,40,S139,4
0006439.wav,9,S148,1
0006440.wav,40,S147,4
0006441.wav,40,S173,1
0006442.wav,17,S67,1
0006443.wav,6,S40,2
0006444.wav,1,S132,1
0006445.wav,9,S12,1
0006446.wav,40,S37,2
0006447.wav,16,S90,2
0006448.wav,17,S5,4
0006449.wav,11,S24,3
0006450.wav,1,S127,4
0006451.wav,5,S56,1
0006452.wav,19,S6,1
0006453.wav,15,S18,3
0006454.wav,1000000,S80,1
0006455.wav,17,S129,1
0006456.wav,1000000000,S90,3
0006457.wav,7,S83,3
0006458.wav,30,S58,3
0006459.wav,6,S176,2
0006460.wav,6,S73,1
0006461.wav,1000,S108,4
0006462.wav,3,S120,1
0006463.wav,17,S7,2
0006464.wav,60,S34,2
0006465.wav,4,S34,1
0006466.wav,2,S130,3
0006467.wav,5,S59,3
0006468.wav,70,S116,2
0006469.wav,80,S86,2
0006470.wav,80,S123,3
0006471.wav,18,S170,3
0006472.wav,2,S110,1
0006473.wav,9,S68,1
0006474.wav,70,S87,4
0006475.wav,4,S92,3
0006476.wav,1,S28,4
0006477.wav,0,S31,1
0006478.wav,8,S10,1
0006479.wav,50,S90,1
0006480.wav,4,S61,3
0006481.wav,3,S45,4
0006482.wav,13,S152,1
0006483.wav,8,S44,4
0006484.wav,19,S89,2
0006485.wav,5,S119,4
0006486.wav,0,S41,1
0006487.wav,50,S136,2
0006488.wav,19,S32,3
0006489.wav,1000000,S50,1
0006490.wav,4,S161,3
0006491.wav,17,S143,4
0006492.wav,50,S73,2
0006493.wav,90,S127,2
0006494.wav,14,S83,4
0006495.wav,1000000,S174,2
0006496.wav,13,S168,2
0006497.wav,4,S28,4
0006498.wav,8,S95,4
0006499.wav,60,S166,3
0006500.wav,8,S81,1
0006501.wav,2,S151,3
0006502.wav,40,S47,1
0006503.wav,9,S159,1
0006504.wav,7,S58,2
0006505.wav,19,S160,4
0006506.wav,5,S30,4
0006507.wav,30,S46,1
0006508.wav,100,S25,1
0006509.wav,40,S83,2
0006510.wav,14,S107,3
0006511.wav,4,S145,4
0006512.wav,15,S166,3
0006513.wav,50,S67,4
0006514.wav,70,S141,3
0006515.wav,80,S27,3
0006516.wav,100,S88,2
0006517.wav,1,S16,2
0006518.wav,100,S52,3
0006519.wav,2,S38,1
0006520.wav,9,S142,2
0006521.wav,100,S130,2
0006522.wav,40,S93,4
0006523.wav,90,S113,4
0006524.wav,40,S116,3
0006525.wav,17,S112,3
0006526.wav,30,S130,2
0006527.wav,1,S73,4
0006528.wav,1000,S18,4
0006529.wav,12,S143,3
0006530.wav,60,S147,2
0006531.wav,6,S72,2
0006532.wav,14,S81,4
0006533.wav,12,S144,3
0006534.wav,12,S184,2
0006535.wav,17,S80,4
0006536.wav,14,S39,3
0006537.wav,11,S130,2
0006538.wav,100,S177,1
0006539.wav,40,S24,4
0006540.wav,12,S9,4
0006541.wav,9,S182,2
0006542.wav,4,S100,2
0006543.wav,11,S25,3
0006544.wav,6,S4,1
0006545.wav,9,S4,1
0006546.wav,70,S2,3
0006547.wav,60,S100,1
0006548.wav,20,S76,2
0006549.wav,90,S168,2
0006550.wav,7,S39,3
0006551.wav,1000000,S129,1
0006552.wav,20,S154,1
0006553.wav,1000,S129,1
0006554.wav,13,S154,4
0006555.wav,10,S43,1
0006556.wav,9,S6,2
0006557.wav,0,S116,2
0006558.wav,1000000000,S9,4
0006559.wav,5,S133,4
0006560.wav,100,S16,4
0006561.wav,19,S46,3
0006562.wav,11,S122,1
0006563.wav,9,S4,2
0006564.wav,1,S107,1
0006565.wav,40,S106,1
0006566.wav,2,S32,4
0006567.wav,6,S158,1
0006568.wav,2,S24,4
0006569.wav,1000,S170,4
0006570.wav,5,S97,1
0006571.wav,14,S130,3
0006572.wav,8,S51,3
0006573.wav,18,S83,4
0006574.wav,19,S110,3
0006575.wav,20,S12,1
0006576.wav,70,S165,1
0006577.wav,14,S24,4
0006578.wav,50,S182,3
0006579.wav,1000000000,S24,3
0006580.wav,50,S28,1
0006581.wav,0,S165,3
0006582.wav,6,S46,3
0006583.wav,15,S62,2
0006584.wav,5,S152,3
0006585.wav,60,S128,2
0006586.wav,14,S112,3
0006587.wav,0,S183,3
0006588.wav,7,S182,3
0006589.wav,1000000,S172,1
0006590.wav,30,S130,3
0006591.wav,60,S99,1
0006592.wav,1000000000,S150,1
0006593.wav,0,S51,1
0006594.wav,19,S106,2
0006595.wav,14,S150,1
0006596.wav,3,S109,1
0006597.wav,60,S109,2
0006598.wav,15,S130,1
0006599.wav,0,S46,3
0006600.wav,14,S60,4
0006601.wav,60,S183,2
0006602.wav,60,S110,4
0006603.wav,2,S155,4
0006604.wav,1000,S152,2
0006605.wav,30,S18,3
0006606.wav,1000,S67,4
0006607.wav,16,S143,3
0006608.wav,11,S126,4
0006609.wav,10,S48,4
0006610.wav,80,S163,2
0006611.wav,0,S44,1
0006612.wav,3,S131,1
0006613.wav,1000000,S152,2
0006614.wav,8,S107,3
0006615.wav,17,S178,1
0006616.wav,1000,S44,4
0006617.wav,16,S101,3
0006618.wav,0,S111,4
0006619.wav,6,S180,3
0006620.wav,4,S98,2
0006621.wav,17,S62,1
0006622.wav,12,S97,4
0006623.wav,9,S16,2
0006624.wav,60,S162,4
0006625.wav,19,S176,2
0006626.wav,20,S25,1
0006627.wav,17,S48,4
0006628.wav,13,S106,3
0006629.wav,30,S115,3
0006630.wav,0,S45,1
0006631.wav,1,S83,1
0006632.wav,3,S23,1
0006633.wav,1000000,S5,3
0006634.wav,20,S128,1
0006635.wav,11,S170,1
0006636.wav,70,S169,2
0006637.wav,5,S85,2
0006638.wav,17,S52,2
0006639.wav,20,S136,1
0006640.wav,50,S62,4
0006641.wav,18,S46,4
0006642.wav,14,S170,1
0006643.wav,30,S141,4
0006644.wav,1000,S27,3
0006645.wav,8,S5,3
0006646.wav,30,S77,2
0006647.wav,18,S116,1
0006648.wav,60,S9,3
0006649.wav,17,S83,2
0006650.wav,70,S139,2
0006651.wav,2,S172,2
0006652.wav,10,S178,4
0006653.wav,60,S79,4
0006654.wav,1,S82,3
0006655.wav,1000000000,S126,2
0006656.wav,8,S91,2
0006657.wav,18,S49,1
0006658.wav,20,S93,1
0006659.wav,7,S30,3
0006660.wav,3,S30,3
0006661.wav,6,S42,4
0006662.wav,6,S76,3
0006663.wav,14,S148,3
0006664.wav,70,S31,3
0006665.wav,30,S144,1
0006666.wav,20,S182,4
0006667.wav,1,S157,2
0006668.wav,80,S43,1
0006669.wav,8,S156,3
0006670.wav,20,S113,3
0006671.wav,13,S34,1
0006672.wav,30,S161,1
0006673.wav,11,S154,2
0006674.wav,50,S2,2
0006675.wav,90,S120,3
0006676.wav,6,S10,1
0006677.wav,2,S74,4
0006678.wav,18,S124,4
0006679.wav,9,S57,3
0006680.wav,5,S86,1
0006681.wav,4,S24,4
0006682.wav,11,S87,3
0006683.wav,60,S54,3
0006684.wav,70,S151,3
0006685.wav,3,S164,1
0006686.wav,90,S94,3
0006687.wav,5,S119,2
0006688.wav,0,S40,1
0006689.wav,16,S53,2
0006690.wav,0,S82,2
0006691.wav,90,S45,1
0006692.wav,7,S143,3
0006693.wav,16,S58,3
0006694.wav,3,S154,1
0006695.wav,1000,S22,1
0006696.wav,50,S44,3
0006697.wav,1000000000,S19,4
0006698.wav,2,S45,4
0006699.wav,8,S106,2
0006700.wav,40,S95,4
0006701.wav,16,S96,2
0006702.wav,2,S94,1
0006703.wav,12,S68,2
0006704.wav,5,S101,4
0006705.wav,4,S137,4
0006706.wav,1000000000,S55,2
0006707.wav,3,S73,2
0006708.wav,4,S93,4
0006709.wav,18,S13,1
0006710.wav,2,S18,3
0006711.wav,1000000000,S166,3
0006712.wav,15,S154,4
0006713.wav,4,S160,3
0006714.wav,8,S75,3
0006715.wav,100,S138,3
0006716.wav,70,S88,2
0006717.wav,6,S4,2
0006718.wav,14,S144,4
0006719.wav,5,S95,3
0006720.wav,100,S41,1
0006721.wav,40,S11,4
0006722.wav,11,S64,2
0006723.wav,70,S6,3
0006724.wav,8,S9,4
0006725.wav,6,S54,2
0006726.wav,7,S112,4
0006727.wav,30,S22,3
0006728.wav,40,S94,1
0006729.wav,2,S151,1
0006730.wav,18,S117,2
0006731.wav,30,S100,1
0006732.wav,19,S139,2
0006733.wav,20,S88,1
0006734.wav,8,S4,1
0006735.wav,2,S57,4
0006736.wav,0,S179,3
0006737.wav,19,S38,1
0006738.wav,6,S156,2
0006739.wav,7,S140,1
0006740.wav,1,S160,3
0006741.wav,6,S179,1
0006742.wav,70,S101,4
0006743.wav,11,S151,4
0006744.wav,20,S23,2
0006745.wav,18,S182,4
0006746.wav,5,S129,3
0006747.wav,6,S86,3
0006748.wav,1000000000,S127,4
0006749.wav,19,S184,3
0006750.wav,100,S12,3
0006751.wav,100,S73,2
0006752.wav,18,S53,3
0006753.wav,1000000,S44,3
0006754.wav,1,S25,2
0006755.wav,2,S88,1
0006756.wav,0,S128,3
0006757.wav,13,S73,1
0006758.wav,40,S49,1
0006759.wav,18,S46,2
0006760.wav,1,S175,2
0006761.wav,20,S44,1
0006762.wav,6,S109,3
0006763.wav,7,S146,1
0006764.wav,11,S75,1
0006765.wav,70,S90,3
0006766.wav,18,S45,4
0006767.wav,7,S38,4
0006768.wav,1,S109,4
0006769.wav,70,S42,1
0006770.wav,3,S80,4
0006771.wav,1000000,S17,3
0006772.wav,6,S164,1
0006773.wav,5,S22,2
0006774.wav,4,S141,2
0006775.wav,3,S113,3
0006776.wav,30,S145,4
0006777.wav,90,S31,2
0006778.wav,70,S161,2
0006779.wav,9,S150,4
0006780.wav,17,S142,2
0006781.wav,60,S59,4
0006782.wav,80,S5,4
0006783.wav,7,S67,4
0006784.wav,13,S112,3
0006785.wav,2,S39,4
0006786.wav,8,S124,2
0006787.wav,9,S44,3
0006788.wav,7,S110,3
0006789.wav,0,S148,2
0006790.wav,2,S85,1
0006791.wav,2,S44,3
0006792.wav,6,S23,1
0006793.wav,11,S146,1
0006794.wav,40,S162,4
0006795.wav,12,S177,1
0006796.wav,5,S160,2
0006797.wav,40,S92,1
0006798.wav,0,S49,3
0006799.wav,40,S15,2
0006800.wav,1000000000,S136,1
0006801.wav,3,S2,3
0006802.wav,80,S40,4
0006803.wav,14,S155,2
0006804.wav,15,S89,4
0006805.wav,19,S67,1
0006806.wav,20,S40,2
0006807.wav,80,S148,3
0006808.wav,1000,S38,1
0006809.wav,5,S106,3
0006810.wav,80,S51,1
0006811.wav,70,S126,1
0006812.wav,90,S38,3
0006813.wav,12,S170,3
0006814.wav,1000000000,S28,1
0006815.wav,13,S42,4
0006816.wav,12,S153,1
0006817.wav,9,S32,4
0006818.wav,15,S120,4
0006819.wav,6,S138,3
0006820.wav,6,S92,2
0006821.wav,90,S62,2
0006822.wav,70,S66,1
0006823.wav,60,S6,1
0006824.wav,90,S130,1
0006825.wav,18,S97,4
0006826.wav,1000000,S122,2
0006827.wav,13,S100,4
0006828.wav,6,S13,3
0006829.wav,1000000,S74,4
0006830.wav,1000000000,S168,1
0006831.wav,80,S113,2
0006832.wav,40,S7,3
0006833.wav,8,S30,4
0006834.wav,14,S66,1
0006835.wav,20,S68,4
0006836.wav,7,S145,1
0006837.wav,80,S133,3
0006838.wav,15,S184,3
0006839.wav,1,S158,1
0006840.wav,13,S138,1
0006841.wav,80,S37,2
0006842.wav,1000000,S162,3
0006843.wav,4,S7,2
0006844.wav,90,S139,3
0006845.wav,20,S120,1
0006846.wav,70,S93,1
0006847.wav,15,S101,3
0006848.wav,0,S83,4
0006849.wav,100,S17,3
0006850.wav,9,S111,2
0006851.wav,20,S63,1
0006852.wav,10,S89,4
0006853.wav,7,S154,2
0006854.wav,17,S13,4
0006855.wav,1000000,S47,1
0006856.wav,2,S160,4
0006857.wav,40,S73,2
0006858.wav,11,S5,1
0006859.wav,12,S61,1
0006860.wav,1,S155,4
0006861.wav,14,S181,1
0006862.wav,40,S90,4
0006863.wav,0,S123,4
0006864.wav,30,S110,1
0006865.wav,8,S88,2
0006866.wav,5,S83,1
0006867.wav,9,S63,4
0006868.wav,60,S156,3
0006869.wav,1000,S38,2
0006870.wav,12,S49,2
0006871.wav,50,S171,2
0006872.wav,17,S168,2
0006873.wav,70,S28,2
0006874.wav,11,S153,2
0006875.wav,5,S119,3
0006876.wav,6,S152,3
0006877.wav,15,S142,4
0006878.wav,80,S88,2
0006879.wav,5,S173,1
0006880.wav,5,S20,1
0006881.wav,14,S164,4
0006882.wav,80,S126,4
0006883.wav,90,S99,1
0006884.wav,9,S43,1
0006885.wav,4,S77,2
0006886.wav,1,S46,2
0006887.wav,3,S163,2
0006888.wav,6,S182,4
0006889.wav,2,S126,3
0006890.wav,5,S167,4
0006891.wav,90,S78,3
0006892.wav,1000000000,S42,1
0006893.wav,5,S94,3
0006894.wav,4,S82,2
0006895.wav,5,S145,3
0006896.wav,90,S110,3
0006897.wav,90,S42,2
0006898.wav,14,S12,4
0006899.wav,7,S179,3
0006900.wav,100,S133,3
0006901.wav,1,S80,4
0006902.wav,40,S39,4
0006903.wav,1000000000,S96,1
0006904.wav,13,S40,4
0006905.wav,1000000,S165,1
0006906.wav,1,S113,1
0006907.wav,20,S45,1
0006908.wav,60,S143,4
0006909.wav,15,S12,1
0006910.wav,1,S64,2
0006911.wav,0,S136,2
0006912.wav,40,S3,3
0006913.wav,20,S57,3
0006914.wav,4,S6,4
0006915.wav,60,S105,1
0006916.wav,90,S73,4
0006917.wav,16,S2,4
0006918.wav,16,S18,3
0006919.wav,1000000,S77,2
0006920.wav,18,S32,3
0006921.wav,11,S27,4
0006922.wav,100,S133,2
0006923.wav,8,S74,3
0006924.wav,8,S72,2
0006925.wav,70,S140,2
0006926.wav,13,S29,3
0006927.wav,40,S18,3
0006928.wav,1000000000,S82,2
0006929.wav,0,S165,4
0006930.wav,1000000000,S112,3
0006931.wav,2,S153,4
0006932.wav,9,S162,3
0006933.wav,80,S149,3
0006934.wav,11,S31,4
0006935.wav,12,S112,4
0006936.wav,7,S100,3
0006937.wav,30,S183,2
0006938.wav,10,S75,1
0006939.wav,20,S65,1
0006940.wav,7,S142,2
0006941.wav,13,S80,2
0006942.wav,9,S38,3
0006943.wav,1000000000,S112,2
0006944.wav,16,S138,3
0006945.wav,12,S80,1
0006946.wav,40,S53,2
0006947.wav,6,S169,1
0006948.wav,70,S179,1
0006949.wav,1000000000,S40,3
0006950.wav,3,S4,2
0006951.wav,3,S139,1
0006952.wav,1000000000,S143,1
0006953.wav,11,S38,3
0006954.wav,13,S41,4
0006955.wav,10,S120,2
0006956.wav,3,S111,4
0006957.wav,15,S84,3
0006958.wav,19,S121,2
0006959.wav,0,S169,3
0006960.wav,100,S78,1
0006961.wav,50,S172,2
0006962.wav,100,S114,2
0006963.wav,90,S8,4
0006964.wav,8,S2,3
0006965.wav,10,S45,1
0006966.wav,7,S13,3
0006967.wav,3,S76,4
0006968.wav,15,S74,1
0006969.wav,1000000,S138,1
0006970.wav,12,S144,4
0006971.wav,30,S170,3
0006972.wav,1,S152,3
0006973.wav,20,S96,1
0006974.wav,1000000000,S113,3
0006975.wav,19,S151,3
0006976.wav,14,S77,1
0006977.wav,20,S48,3
0006978.wav,6,S140,3
0006979.wav,12,S57,3
0006980.wav,12,S67,1
0006981.wav,30,S136,1
0006982.wav,5,S137,3
0006983.wav,6,S8,3
0006984.wav,20,S4,4
0006985.wav,15,S108,3
0006986.wav,11,S114,4
0006987.wav,15,S52,4
0006988.wav,30,S53,4
0006989.wav,9,S96,1
